time,lat,lon,depth,mag
8174.062423611111,4.019,-80.679,3500.0,4.5
8174.0602664351845,13.8273,43.9964,26600.0,4.5
8174.040072453704,11.2724,124.4669,34300.0,4.7
8173.971767476853,7.3995,-82.3341,17800.0,6.3
8173.818828703703,3.812,-86.726,50000.0,5.0
8173.758531365741,40.9013,72.6606,63700.0,4.5
8173.757374768518,7.0304,127.0547,52100.0,4.8
8173.725056481481,40.9716,72.4257,33000.0,4.6
8173.655751504629,33.9614,-116.3839,6200.0,4.6
8173.635611226851,62.1935,-127.8178,80200.0,4.5
8173.470519560185,7.0806,127.1597,41300.0,4.9
8173.46022037037,-20.4543,-177.7317,541600.0,5.2
8173.43825462963,7.3964,127.169,33000.0,4.8
8173.410911574074,35.2041,140.2286,73400.0,4.6
8173.378030555556,-6.273,148.1996,33000.0,5.0
8173.317625231482,-4.5661,152.4131,94500.0,4.6
8173.26040150463,13.4397,125.3036,44000.0,5.0
8173.226875462962,-6.4169,153.259,34400.0,5.0
8173.2262538194445,-33.6843,-71.9497,10000.0,4.5
8173.190881944445,-5.7,102.6,100000.0,4.8
8173.17708599537,6.6335,126.6154,84700.0,4.5
8173.142922453703,7.3628,126.7898,69000.0,5.0
8173.126657407408,-33.5534,-71.9474,42000.0,5.6
8173.078854976852,7.918,126.8162,65700.0,4.8
8173.040427893518,6.8803,127.0359,57400.0,4.8
8172.988375,-3.2242,100.8815,26000.0,4.9
8172.902025,-2.2086,118.0428,33000.0,4.9
8172.901961574074,7.6448,126.7928,33000.0,5.0
8172.9011866898145,-1.2626,99.7253,51500.0,4.8
8172.9000107638885,-6.4543,153.2361,40800.0,5.7
8172.878749884259,-38.1847,178.1343,14000.0,4.5
8172.862994560185,-21.9537,-68.7997,104800.0,5.3
8172.824667361111,-32.9691,-70.1448,108400.0,4.5
8172.788503703704,7.1718,126.7498,69800.0,5.0
8172.775704629629,7.3225,127.1727,38900.0,5.0
8172.767984375,-3.1815,127.4172,33000.0,4.8
8172.700293518518,-9.3278,118.1209,103100.0,4.9
8172.696635185185,6.7788,127.4596,34100.0,4.6
8172.696002083334,7.52,126.8831,172600.0,4.5
8172.694871990741,7.2961,127.21,33000.0,4.8
8172.657514351852,-7.9774,159.1637,52600.0,5.0
8172.65483136574,6.9423,126.8376,45600.0,4.8
8172.650277777778,6.9695,126.9133,68900.0,5.1
8172.571566550926,-9.7861,116.9971,37900.0,5.1
8172.566981597222,6.9428,126.8371,71500.0,4.7
8172.546528125,7.2937,126.9659,60000.0,4.6
8172.543753587962,7.2011,127.1556,62500.0,4.7
8172.523101273148,7.3516,126.9851,46100.0,4.7
8172.511692824074,7.1986,127.1396,56800.0,4.7
8172.453446643518,7.3845,127.1887,38500.0,4.9
8172.439159375,6.9725,127.3202,33000.0,4.7
8172.427466203704,7.2066,126.7963,50700.0,7.3
8172.409244212963,7.3012,126.7497,32800.0,7.1
8172.407272916666,-3.1706,127.3761,36800.0,5.1
8172.38092025463,5.492,126.7067,33000.0,4.8
8172.202976504629,-5.216,133.9114,33000.0,4.7
8172.163684027777,24.9158,63.2497,30400.0,4.9
8172.132097453704,-9.8457,34.0201,10000.0,4.8
8172.110066782408,-9.7075,33.7592,10000.0,4.9
8172.046401041666,-38.4416,178.8623,18200.0,5.0
8171.896412962963,-5.972,105.3484,18300.0,5.3
8171.873596875,-13.6717,-76.1531,52000.0,5.6
8171.865016203704,-5.6576,148.6162,33000.0,4.6
8171.847142361112,36.1898,100.0865,17200.0,5.0
8171.812148611111,-6.2833,147.4673,62300.0,4.5
8171.776016203703,-6.587,147.121,33000.0,4.6
8171.770606481481,-38.27,178.32,18000.0,4.5
8171.752670717593,-38.3681,179.3991,21000.0,4.8
8171.7491900462965,-38.1996,178.3086,32100.0,4.6
8171.748065625,-38.5155,178.2741,40900.0,5.4
8171.706413888888,2.9122,125.3775,213500.0,4.7
8171.6953979166665,35.7566,140.1967,76500.0,4.5
8171.624059722222,-19.0972,169.0649,166100.0,5.6
8171.520051967593,19.5122,-64.9418,54400.0,4.6
8171.431804166667,52.7824,174.8602,130800.00000000001,4.6
8171.3889160879635,40.8552,72.5056,52900.0,4.6
8171.356223032407,23.2386,100.0864,33000.0,4.6
8171.255671874999,-5.51,149.0821,33000.0,4.6
8171.172529282407,-55.9951,-27.5408,131500.0,5.4
8171.165768055555,52.3593,-31.4977,10000.0,4.6
8171.127586458334,38.8986,142.1217,54300.0,4.9
8171.110092939814,-32.5835,-178.5293,33000.0,5.2
8171.106669560185,44.2605,148.5321,79000.0,4.8
8171.0942888888885,-6.1091,148.0034,33000.0,4.7
8171.0032083333335,-11.6844,117.914,33000.0,4.6
8170.921092939814,52.1001,-171.8339,15600.0,5.2
8170.912859374999,-23.8235,-179.7734,581500.0,4.5
8170.909210648148,18.3732,147.1247,7500.0,4.9
8170.897339930555,16.3245,-98.4665,27500.0,4.8
8170.859451736111,41.1191,72.7784,33000.0,4.5
8170.8391131944445,-6.3574,147.4019,58900.0,4.7
8170.732090277778,-19.0693,-177.9808,558200.0,4.9
8170.5572532407405,-5.9785,147.976,6700.0,4.6
8170.489031712963,-6.2305,147.4776,66800.0,4.7
8170.477884027777,-6.8714,146.931,81000.0,5.1
8170.443682870371,-6.5673,147.225,53600.0,4.6
8170.415157638889,-8.2458,124.9825,33000.0,4.5
8170.409572685186,-6.457,147.8124,33000.0,4.5
8170.340145138888,-6.2559,103.0018,61000.0,4.7
8170.338923148149,41.0082,72.4592,50700.0,5.7
8170.338717476852,-6.0925,147.2072,33000.0,4.7
8170.325534722223,-5.004,147.817,33000.0,4.9
8170.320722453704,-6.2066,147.3353,50400.0,4.8
8170.304071064815,-6.1365,147.3332,33000.0,5.0
8170.295204745371,-6.0866,147.5724,60900.0,7.2
8170.250785069445,-32.7573,-178.2463,41900.0,5.4
8170.242502777778,51.9736,160.2136,3600.0,4.9
8170.23585775463,-32.8034,-177.643,38500.0,5.3
8170.233421527778,-32.7711,-178.0735,15000.0,5.1
8170.230300694445,54.8865,161.7775,60900.0,4.6
8170.223923726851,52.0735,160.1865,40300.0,4.8
8170.183512962963,-32.7365,-177.4012,33000.0,4.7
8170.173109837963,-21.5711,-68.4337,129699.99999999999,4.8
8169.978100115741,45.5595,151.578,3100.0,4.9
8169.850140393519,-4.1169,143.2634,33000.0,4.8
8169.846288194444,-31.728,-177.013,33000.0,4.6
8169.763492013889,-7.6912,112.9989,185300.0,4.7
8169.727994444444,-21.4828,-179.0753,625400.0,5.2
8169.5416549768515,-32.8359,-177.3539,47000.0,4.8
8169.529450694444,-32.6837,-177.3237,29700.0,5.0
